date,score,review,clean_review,clean_review_length,day_of_week,is_weekend,month,가격,가격도,가격에,가격이,가고,가면,가서,가성비,가성비가,갔는데,같아요,계속,곤란하다는점주차는,곳부럽다,그냥,근데,너무,다시,대전,대전에,대전의,대중교통,따로,많고,많아서,많은,많이,맛도,맛은,맛이,맛있고,맛있는,맛있는데,맛있어서,맛있어요,맛있음,먹고,먹을,명란바게트,무조건,문화원,별로,부추빵,빨리,빵도,빵들이,빵은,빵을,빵이,빵집,사고,사람,사람들,사람들이,사람이,샀는데,샌드위치,생각보다,성심당,성심당은,성심당의,성심당이,소금빵,씹어먹는,아주,안에,엄청,없는,없어서,없음,없이,역시,웨이팅,유명한,이곳에가능한데주차대수가,이용추천,있고,있는,있어서,저렴하고,적음,정도,정도로,정말,제일,좋고,좋아요,좋은,주차가,줄을,줄이,진짜,최고,최고의,튀김소보로,튀소,평일,하나로,하는,합니다
2024-08-30,5.0,"튀소구마, 튀김 소보로 사러 대전왔는데 빵 맛있네요~~맛있는 빵들 가득 사고 갑니다!!",튀소구마 튀김 소보로 사러 대전왔는데 빵 맛있네요맛있는 빵들 가득 사고 갑니다,43.0,Friday,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30,5.0,부추빵이 진짜 맛있네요. 튀김소보로도 정말 맛있었고 또 가고싶은 곳입니다. 가격도 저렴하고 유명한 이유가 있네요,부추빵이 진짜 맛있네요 튀김소보로도 정말 맛있었고 가고싶은 곳입니다 가격도 저렴하고 유명한 이유가 있네요,58.0,Friday,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29,5.0,대전가면 늘가요부추빵 맛있음,대전가면 늘가요부추빵 맛있음,15.0,Thursday,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28,5.0,대전 여행의 목적..8월초 한여름에 갔는데도 길바닥에서 40분~1시간정도 웨이팅하고 들어갔어요 그래도 우산빌려줘서 그나마 다행 빵은 말모 너무맛있음,대전 여행의 목적월초 한여름에 갔는데도 길바닥에서 분시간정도 웨이팅하고 들어갔어요 우산빌려줘서 그나마 다행 빵은 말모 너무맛있음,71.0,Wednesday,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4840883401794579,0.0,0.0,0.0,0.0,0.0,0.29827297077268233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41079545809843215,0.0,0.0,0.0,0.0,0.0,0.3831298759571906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34963419310668303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48878035412043896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27,5.0,역시는역시.,역시는역시,5.0,Tuesday,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-08-27,4.0,대전하면 성심당!주차할 곳은 마땅히 없어서 주변 공영주차장에 주차했음. 주변 주차장 다 주차비 저렴해서 좋음빵 종류 엄청많고 가격도 정말 저렴해서먹고싶은 거 다 담았는데도 만원대 였음근데….. 평일에 5분 웨이팅하고 들어갔는데 사람이 너무 많아서 무슨빵이 있는지 제대로 둘러볼 수도 없고.. 밀려다니면서 빵 줍줍 해야됨 ㅠㅠ 원하는빵 있으면 줄 안서도 된다는데 자꾸ㅠㅠ 줄서가지고 밀려가게 돼있음.. 빵 넘넘 맛있고 저렴해서 재방문의사는 100%,대전하면 성심당주차할 곳은 마땅히 없어서 주변 공영주차장에 주차했음 주변 주차장 다 주차비 저렴해서 좋음빵 종류 엄청많고 가격도 정말 저렴해서먹고싶은 거 다 담았는데도 만원대 였음근데 평일에 분 웨이팅하고 들어갔는데 사람이 너무 많아서 무슨빵이 있는지 제대로 둘러볼 수도 없고 밀려다니면서 빵 줍줍 해야됨 원하는빵 있으면 줄 안서도 된다는데 자꾸 줄서가지고 밀려가게 돼있음 빵 넘넘 맛있고 저렴해서 재방문의사는,229.0,Tuesday,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6070319569005029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5356431584887935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5870252209792142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27,5.0,성심당은 믿고 가는 곳이죠!맛있게먹었습니다!,성심당은 믿고 가는 곳이죠맛있게먹었습니다,22.0,Tuesday,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702299017259069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7118820761593495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27,5.0,줄에 한번 놀라고 빵 맛에 한 번 더 놀란다,줄에 한번 놀라고 빵 맛에 한 번 더 놀란다,24.0,Tuesday,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4058268290400481,0.6788148123277036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6119763356501656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-26,5.0,월요일 오전도 사람 많아요!!,월요일 오전도 사람 많아요,14.0,Monday,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4500778240429471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38367770522232375,0.0,0.41568292128546885,0.38866904291333493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44008649315683496,0.0,0.0,0.0,0.3642654710419688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-26,5.0,오래도록 가고 싶어도 못가본 성심당을 드디어 방문!!설명이 필요치 않네요,오래도록 가고 싶어도 못가본 성심당을 드디어 방문설명이 필요치 않네요,38.0,Monday,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-24,5.0,직원분들 다 친절하시고~잠봉뵈르랑 초코빵이랑 소금빵이랑 아몬드 크루아상이랑 메아리 추천!!,직원분들 다 친절하시고잠봉뵈르랑 초코빵이랑 소금빵이랑 아몬드 크루아상이랑 메아리 추천,47.0,Saturday,True,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6565392206219681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7542918876569592,0.0,0.0,0.0,0.0
2024-08-22,5.0,"명란바게트 빵, 소금빵, 보문산메아리, 후렌치 파이다녀온뒤 파바를 못가요",명란바게트 빵 소금빵 보문산메아리 후렌치 파이다녀온뒤 파바를 못가요,37.0,Thursday,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6399714668952818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5826264069865854,0.0,0.0,0.0,0.0,0.5009820270646472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-22,5.0,"부추빵, 야키소바빵 미쳤습니다",부추빵 야키소바빵 미쳤습니다,15.0,Thursday,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,1.0,좁은 내부에 전혀 통제기 안되어 서로 부딪히며 빵을 고를수가 없음. 아무리 사람이 많아도 그렇지…유투버에서 소개되는 내부는 진짜 한적할때 찍었는지 고를 잠깐의 여지가 없음. 내부에서 매니저의 조치가 필요할것 같음.,좁은 내부에 전혀 통제기 안되어 서로 부딪히며 빵을 고를수가 없음 아무리 사람이 많아도 그렇지유투버에서 소개되는 내부는 진짜 한적할때 찍었는지 고를 잠깐의 여지가 없음 내부에서 매니저의 조치가 필요할것 같음,115.0,Monday,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,5.0,대전가면 꼭 들리는 성심당~~~,대전가면 꼭 들리는 성심당,14.0,Monday,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34822467351891284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47125987109035633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3904709057576669,0.48390470500373156,0.5196368144046245,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-17,1.0,"한~참을 기다린 후 겨우 빵을 골랐더니, 이제는 계산대 앞에서 한~참을 기다렸습니다. 지루하고 힘든 기다림 끝에 드디어 계산할 차례가 되었습니다. (계산 후 차에 가기 전 먼저 빵을 한입 먹을 생각에 행복감마저 밀려왔습니다)와장창~~~ (밀려오던 행복감이 ㅜㅜ)계산대 위에 빵이 담긴 쟁반을 올리니,계산하던 아줌마가""이쪽으로 줄 서야지요 지금 줄 선 곳은 계산 안 해줘요""헐~ 멍미?1. 진작 얘기해줬어야지... 지금까지 줄선 것 다보고 있었으면서...2. 어느쪽으로 줄을 섰던 오랜 기다림의 줄을 섰고 차례가 되었으면 계산을 해줘야 되는게 아닌가?(그쪽으로 줄을 서라고 정해진 것도 아니었음)불친절한 계산대 아줌마 때문에 성심당 빵집에 대한 이미지가 불편하게 되었습니다.'아줌마, 새치기도 아니고, 오래 줄을 섰고, 또 멀리서 빵을 사러갔는데 조금만 친절하게 대해주면 안 되는 건가요? 넘 불편하고 불쾌함마저 들었어요'",한참을 기다린 후 빵을 골랐더니 이제는 계산대 한참을 기다렸습니다 지루하고 힘든 기다림 끝에 드디어 계산할 차례가 되었습니다 계산 후 차에 가기 전 먼저 빵을 한입 먹을 생각에 행복감마저 밀려왔습니다와장창 밀려오던 행복감이 계산대 위에 빵이 담긴 쟁반을 올리니계산하던 아줌마가이쪽으로 줄 서야지요 지금 줄 선 곳은 계산 안 해줘요헐 멍미 진작 얘기해줬어야지 지금까지 줄선 다보고 있었으면서 어느쪽으로 줄을 섰던 오랜 기다림의 줄을 섰고 차례가 되었으면 계산을 해줘야 되는게 아닌가그쪽으로 줄을 서라고 정해진 것도 아니었음불친절한 계산대 아줌마 성심당 빵집에 대한 이미지가 불편하게 되었습니다아줌마 새치기도 아니고 오래 줄을 섰고 멀리서 빵을 사러갔는데 조금만 친절하게 대해주면 안 되는 건가요 넘 불편하고 불쾌함마저 들었어요,405.0,Saturday,True,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-17,4.0,시 장 통,시 장 통,5.0,Saturday,True,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3570833973865133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3720730040726718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2927634235597523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3763735252701014,0.0,0.0,0.0,0.0,0.0,0.3763735252701014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3858458249281981,0.3150133104897597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34193311820894046,0.0
2024-08-17,5.0,진짜 사람이 정신옶게 많음 한국의 돈키호테 수준근데 맛있어서 또 갈거임성심당 갔으니 대전도 들려줘야지!,진짜 사람이 정신옶게 많음 한국의 돈키호테 수준근데 맛있어서 갈거임성심당 갔으니 대전도 들려줘야지,54.0,Saturday,True,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-17,3.0,오픈런에 줄서있음.바로 들어가기는 했지만.빵 고르면서 재채기를..극혐ㅜ마스크 쓰길 제발...머살까 계속얘기하면서 고르지 말고.아무리 빵이 바로 바로 나가도비닐이라도 덮는게그렇게 어려운지.케이크 줄은 키오스크 대기 서비스를 하면안되는지 땡볕에 줄 서있는거 보면....배려가 없어보임..부티끄에서 아이스팩 할건지 물어볼때는가격도 얘기하길.,오픈런에 줄서있음바로 들어가기는 했지만빵 고르면서 재채기를극혐마스크 쓰길 제발머살까 계속얘기하면서 고르지 말고아무리 빵이 나가도비닐이라도 덮는게그렇게 어려운지케이크 줄은 키오스크 대기 서비스를 하면안되는지 땡볕에 줄 서있는거 보면배려가 없어보임부티끄에서 아이스팩 할건지 물어볼때는가격도 얘기하길,164.0,Saturday,True,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-17,5.0,일요일 8시 도착해서 8시 반에 들어갔는데 나오니 줄이 두 배 되어있어서.. 기다리는 거 안좋아하시면 무조건 오픈런하셔야 합니다.튀소 별로 안 좋아해서 다른 빵들을 골고루 사봤는데 튀김찹쌀주먹밥하고 미스터홍을 추천합니다 성심당만의 새로운 맛을 볼 수 있습니다.그리고 손님들이 먹고 갈 수 있게 따로 별도의 건물까지 차리신 거 정말 대단하다고 생각함... 이래서 잘되나 봅니다 번창하세요ദ്ദിᐢ. .ᐢ₎,일요일 시 도착해서 시 반에 들어갔는데 나오니 줄이 두 배 되어있어서 기다리는 거 안좋아하시면 무조건 오픈런하셔야 합니다튀소 별로 안 좋아해서 빵들을 골고루 사봤는데 튀김찹쌀주먹밥하고 미스터홍을 추천합니다 성심당만의 새로운 맛을 볼 수 있습니다그리고 손님들이 먹고 갈 수 있게 따로 별도의 건물까지 차리신 거 정말 대단하다고 생각함 이래서 잘되나 봅니다 번창하세요,203.0,Saturday,True,8.0,0.0,0.0,0.3644692500005827,0.0,0.3644692500005827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3142901338674768,0.0,0.0,0.0,0.0,0.6454463188764256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28812976335426455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3686818849358833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16,5.0,처음 가봤는데 평일이라 10분? 15분? 그 정도 기다리다 들어갔는데 역시 성심당진짜 너무 맛있음.....갈꺼면 평일에 가는게 나으실듯단점을 굳이 뽑자면 계산줄이 너무 혼잡함.....직원들은 너무 많아서 계속 실례하겠습니다 이러면서 앞뒤로 슝슝 지나다님그래서 꼭 빵 다 고르고 줄 서세요빵 다 안고르고 줄섰다가 먹고 싶은거 있었는데 못골랐음....,처음 가봤는데 평일이라 분 분 정도 기다리다 들어갔는데 역시 성심당진짜 너무 맛있음갈꺼면 평일에 가는게 나으실듯단점을 굳이 뽑자면 계산줄이 너무 혼잡함직원들은 너무 많아서 계속 실례하겠습니다 이러면서 앞뒤로 슝슝 지나다님그래서 꼭 빵 다 고르고 줄 서세요빵 다 안고르고 줄섰다가 먹고 싶은거 있었는데 못골랐음,172.0,Friday,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
